model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,5f178432f1d3_20260202170745,1,823.0743999481201,2536,900,2,2.3333333333333335,1.6666666666666667,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,5f178432f1d3_20260202170745,2,258.0448508262634,1340,605,0,4.75,4.75,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,5f178432f1d3_20260202170745,3,482.5538833141327,2041,826,2,4.0,2.0,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,5f178432f1d3_20260202170745,4,639.7025995254517,2037,1674,2,4.0,1.75,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,5f178432f1d3_20260202170745,5,418.1496686935425,1694,379,1,4.75,2.5,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,5f178432f1d3_20260202170745,6,480.84849190711975,1295,377,2,3.0,1.0,80.95238095238095,0.8571428571428571,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,1,386.9713749885559,1963,832,1,5.0,4.0,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,2,360.57394671440125,2011,683,1,5.0,4.5,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,3,764.8993260860443,1856,647,2,4.75,1.5,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,4,591.3970806598663,1246,1319,2,3.25,2.0,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,5,547.2831628322601,1758,543,1,4.75,2.75,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,092d6e8897af_20260202170911,6,506.3828065395355,1291,403,2,3.5,1.0,76.19047619047619,0.7619047619047619,2,False
ministral-3:3b-cloud,ba1333090c0a_20260202170836,1,471.13689708709717,2732,917,2,4.333333333333333,1.0,90.47619047619048,0.9523809523809523,2,False
ministral-3:3b-cloud,ba1333090c0a_20260202170836,2,232.6985423564911,1340,652,0,5.0,5.0,90.47619047619048,0.9523809523809523,2,False
